ID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
36,101.18672618266451,100.76387261281103,99.278988916064,100.1492380505572,98.2763192538796,100.21213738060547,99.733802868116,100.81317534638784,101.84227679921992,99.7290415878065,99.14308271453726,99.9855449517881,99.57871760059108,98.69793122840063,102.36465509381424,99.38394607242836,99.5624859734609,100.88363071487161,100.63841161848818,100.8031302157024,1
37,99.72128861622471,100.03296583925419,100.4225039451999,100.8368747625962,100.03098222345383,101.4369825725746,99.51854674746234,100.38447253043906,98.15016815397757,100.48893633743077,99.32416681108927,99.03743575740508,100.82801199542016,99.59721301030436,99.58271457895373,102.38237652365825,98.11727344419648,99.96371389043247,102.99535880104314,100.73738385290002,1
38,99.21171317376772,100.87055464952546,99.56155752258803,100.61657119845047,100.34392423767999,101.19359179367537,102.0882219513961,99.21764542170988,100.27678373791214,100.58818974477948,100.71875736476902,100.794863768414,101.01145209780934,98.74211574204467,101.31388265095548,97.74556429105118,101.06386049571461,99.9841583256932,100.43685947264836,100.85136094810058,1
39,102.4204634779586,101.72035703639749,99.64146139344854,101.85198438009519,102.28474205720073,98.77765700804048,100.1685867413763,100.68676289210383,98.8423420433901,99.453283250862,100.18796652511638,99.95189397013517,100.67532721542617,99.74745068019502,98.25556220754434,101.8134987388396,100.21020436613942,100.8144024468693,100.83349978186321,100.78770468624812,1
40,99.8781933013295,99.77850096749093,99.88318613507799,101.19782734379812,99.5110499527413,100.03055034593979,99.85152079313977,99.5149657812883,100.42334302757465,100.61574251531523,99.94473240642178,101.49020199171822,100.9697568791452,101.00945159280886,99.78987843448499,100.83158629893927,101.09515431718584,99.50425001966767,101.20406852972631,100.81807765042183,1
41,100.81567683384228,99.77482648638627,101.24787158549053,100.03616870579617,99.47892495247794,99.62370739690276,98.60025407621019,100.56057293727953,99.31242777733968,100.70332674351071,102.32222604146553,100.15725813392504,99.26058253997773,98.85628247333817,102.69555748578496,98.06529150683602,102.97497346180403,99.47287860978125,98.14395460542764,102.2352472031512,1
42,99.06815303706888,101.01247780579102,100.17125838072998,101.0114399773731,99.20048773232313,100.55360012251835,100.43819622125582,99.9339064227306,100.09119983421479,100.33825760528863,98.79250347554031,98.61487665687167,99.443450040224,100.90294896412513,101.12943679485583,99.76555831136496,101.38114165800927,99.75075249230638,99.90701282093218,99.10893600851577,1
43,99.67789489345438,99.78753529675748,102.07846966767185,98.1893899783687,99.0390462763412,100.12326424266924,98.92366561656048,100.28778463301327,98.48090297856267,100.15998855879083,98.58329477386944,99.94897067600684,101.27195285457054,101.47765845716445,101.06765997722391,101.06971134111704,99.62902240946804,101.89221379658215,100.03030355610068,100.26904606988474,1
44,99.80503961798065,99.99802981141471,99.90161012730907,101.0870823595373,97.57054458359609,100.18581548025912,100.36766618622613,97.76440008283829,99.00257596678611,100.74411370234218,102.04421168417687,98.97896811057244,100.51144339425528,100.28937344979403,101.83249831152163,99.95722786025986,99.06896826225247,99.69642935563033,99.33382328957516,100.67936918807924,1
45,100.2608667761183,99.46308135883774,98.87490506830443,99.95046182749694,99.77083062272615,99.2190606626141,99.95124939147658,100.78355143346575,99.41320012585717,100.36098586654802,99.47064002567775,100.58691820262521,98.42749563042038,99.35159223351923,99.10462320453156,99.82854288972173,101.21421187767666,101.79677707145217,99.95004164950184,99.73748425840682,1
46,99.61628966762426,100.00804929288145,97.40892616393931,99.92346917930115,100.9352341844001,99.50799444298153,98.91669291623715,100.09023094914431,99.66940761386137,100.97667126906668,101.1684473680942,98.71984029346409,99.48488312589888,99.91545222420991,100.21160733383925,100.21073990816001,99.29412002507055,101.52821405300358,98.35381431168261,99.8253752526076,1
47,99.60474879496341,100.38891577058311,100.42819053238641,99.95018334297338,101.00910057983779,99.52715987476624,98.85179042292492,99.29467011481378,102.22820051155296,98.33176789827662,99.04997501175532,100.0703450732351,98.48161730628436,99.66675713063796,102.03968142636637,99.2192826321879,101.66647716146593,99.18691893602391,100.23932790812786,99.21709886801638,1
48,99.49806615205316,101.11639774238111,101.37861299053998,98.9319737716777,100.36213607556768,100.48002575100165,101.74157950725274,100.00733941715272,99.91166481522504,99.93259812372992,98.76584058106994,99.83914360369151,100.35890692555634,98.89939002101515,99.62423930912493,100.46617870053957,100.31711323414356,99.31686367511543,99.07986789903578,101.89400079608518,1
49,101.87528751703887,98.17487923862348,99.35592886661142,99.62113202487534,99.51293191572458,100.38548188297625,99.1751878666052,99.40450409794711,100.52929227667461,100.17760746210291,99.9578349027096,100.20099473294034,100.1387151911957,99.11688374204793,99.02472684416215,99.87327517052958,100.94618597806155,99.82469744928399,100.05292568732257,100.95963422436074,1
50,99.01517985965408,99.4977924688641,99.90361629255825,100.62872684898404,100.47939572912674,100.57968602377937,99.16477413773879,100.67950456318235,101.97421877369183,100.6522338197952,99.5595106459393,98.88225339147162,100.08723566889263,100.2204161516064,99.59761168197394,98.59420696919177,101.97364066911449,99.96185158538292,98.68027626933838,98.38512815484403,1
51,100.50212551909442,99.87826051515243,99.41593072823663,98.04372379724995,99.16947769242434,100.81861640924393,102.93009652854833,100.15365025235278,99.97384747427081,99.43970135905438,97.82258734330695,99.67172874251669,98.05978526392774,101.32144627456462,100.60375086569938,101.09536198120355,99.87604355134671,100.01345178594882,100.73889319753717,99.60396960015026,1
52,98.43508942566599,99.70363580863204,100.06555677814876,100.1085506333627,99.03263209109643,100.1906026624506,100.5384350375181,101.51902483652334,98.60610555555124,99.55833938502997,101.24868202969994,99.66424251604853,98.93686030257813,97.80441146138581,98.21807312241494,99.17013021234375,100.19491388837744,100.17758713296232,99.4951162491004,98.30937869595519,1
53,100.46738875176906,98.60540210628729,99.83342006132467,99.49394504015982,98.49636867978242,98.66771987701229,99.46232543876805,100.16472749192248,100.73338322585207,99.20934241577929,100.24471772057944,100.43673937159593,102.39249009817331,101.29624676510994,98.8739964404452,99.47735808404929,98.43555614757862,99.54245068054526,99.85507176336276,101.04900302556075,1
54,101.67729456643174,99.45210485694855,99.03195549698923,100.41571143508334,102.56758317498067,97.9649488956022,99.73404967764154,99.83919932292706,98.56564324122382,100.10033486824061,100.67262074074102,100.59713389044143,98.98020596838212,99.0502987374801,100.65074211840451,100.68157608301064,99.81585903392133,99.69320022111759,100.23347688734648,100.63124151353698,1
55,100.58772769468828,100.00612100978874,97.97263384804208,100.88682821177287,99.79010865316017,100.32537441819247,101.25409054392513,99.2626248604024,100.4351347935436,101.16616961641526,100.5009406910632,99.29960653371991,99.06855513160596,99.32289710395777,102.10354081971134,100.61438794348865,99.51249760975419,99.38872951342857,99.596976786492,100.85288420262145,1
56,98.93053796155246,101.64101944243696,101.32945989522118,99.11691270092874,101.53944689417062,99.76915925058813,100.75056000966778,99.22822664073115,99.63223546763803,99.5939137798643,99.66553518587035,98.9365824494187,101.83782790113385,100.38914169558976,100.92636048395362,98.93234441453333,99.79644191434187,99.82156309415019,101.0575676179204,98.63958868526319,1
57,100.11129848689855,100.88956579282869,99.1647497729899,99.10829971472916,99.90499915768494,98.84136348640482,101.62773520156756,100.23503232070836,98.34871375585375,99.8581275076074,101.14167598732656,98.60227626575039,99.0823332828677,99.52659197269519,101.82729642580264,98.42880800451731,101.15158537164052,100.15657781541694,98.24734147122734,102.55672581499203,1
58,99.43525270292112,100.2386732870502,98.66271518508307,99.55422703308956,100.9822928016367,100.84663528549761,99.40798924576042,98.79448003182895,98.33704671885975,99.16676567258783,100.41376271225643,99.60703157251297,101.10422715744708,100.67922397126961,99.6165146742069,100.66907560468943,101.0601058269609,98.81888984725042,100.12338319553504,99.71438607074202,1
59,99.8040868615676,100.76819372503834,98.97253148702592,100.8045415067337,100.56679773320998,101.74722940170959,99.83779095217142,98.43442886889312,99.54822948729311,100.13404147512811,99.34559662670387,100.01612629435212,98.81354548008022,99.37093817063621,100.40808354544556,101.5006870952394,101.30512595110214,98.45423012894817,100.06420075031765,99.56695374730322,1
60,102.57646237397245,99.43572692452403,100.68589755628369,98.02054115150467,101.23292343013436,99.99221593196678,100.0130186430013,100.80111937221767,99.53418267104112,100.7368667792956,99.37301523150236,99.08952993198938,99.40058906657258,100.369898147908,98.91154048868833,100.35124623272132,99.75969692721655,99.21985259435237,102.11554897716445,99.00717620808327,1
61,100.3028485875276,99.77006900443848,100.85534031502091,100.49012802838018,100.79150649264665,102.33928333004428,102.68205252139562,100.30766016295225,100.38315532152079,98.7097732506627,101.01931203879424,99.96963449184958,101.10416828299128,101.60302592094537,99.43315434768648,99.82452660621679,99.20400667795636,101.245371125374,99.31024791502344,99.1687432466374,1
62,99.54815390506023,99.60555863117379,100.96500434617599,100.44713471668878,99.05648626276478,99.89689841822272,101.31699194535317,100.03145190565508,101.45930748961095,98.95859412218132,100.86264876010664,101.09633576423924,98.37660064908266,99.78649506125211,100.14622955622986,98.93143069133342,99.63230434814623,100.64252741321494,100.9516432585377,100.6457402858886,1
63,100.41852659382108,100.92526027362045,101.43658922842585,100.77241341151192,98.98120319147255,98.3110514455994,97.58039973596442,100.07824883953619,101.07778216723828,99.43141934145457,99.98852894905438,100.49633570503636,101.89427282049927,96.99094992566039,99.51819942675009,101.34360333352771,97.97521882139151,99.61359004731366,100.63148864873827,99.53786818728825,1
64,100.0013079503168,101.11081112148766,98.96889671076387,100.93601870439967,99.2287044583466,98.34357024315733,98.92514080358181,100.43405096561025,100.64179570057539,101.53158899666187,99.25111220898505,101.11424524666226,100.2079147533739,100.84319337649096,101.03955988798593,97.97075270516669,99.17093351989959,100.77493310344376,99.00493239725668,100.37811411975581,1
65,98.95196192986091,100.36336830631438,97.38174812502234,100.19141020875331,101.3232484273484,100.63159374718143,98.9879254789893,99.51157940820634,100.33345302410385,98.78493985129816,100.02874100591904,99.32049242751496,99.89119754918671,100.2195663137664,99.66677232756237,97.87829801379795,99.48367957069239,99.13560394049412,99.01691102232417,99.22432263960052,1
66,100.09991599911328,99.69470116800336,100.95409846818731,100.951135310922,100.1819794959271,100.53938126712579,100.21415029483367,100.58718014803969,98.18981729827584,99.89914197417023,102.03213175105886,99.41278146383469,99.38733072479737,100.03641910978678,100.53331447760564,100.92884682886472,101.34535859691898,98.94181313141615,98.82912128554727,99.39162245812109,1
67,100.56489186346042,97.91587704049199,101.19274599650747,99.73163551363625,100.10675802473997,100.32869075414558,100.28209559073328,100.90010515494137,99.68335421506683,101.17184951179874,101.98384334297886,99.31120579739118,99.71882222418735,99.6526271742916,100.40920423559324,99.81435432847812,101.43462870221245,100.24919077223846,100.87396898021906,102.2092196786758,1
68,101.71638666266982,99.25633624362304,100.56917280590649,100.95876976039122,99.95396587861983,101.75298837298863,100.00169832726164,98.89408950869736,100.92501797659361,101.9681780424754,98.45530414121124,99.74045917963596,100.12829642795772,98.43814046398971,99.29345719578278,100.36956383201625,100.02864921800608,100.01437486291893,101.23265026563017,99.64033997611446,1
69,99.93309807948276,99.02879718437914,99.82974239697303,100.12977470480682,100.19170489147085,100.65477858768304,98.45334695528625,99.79010672664839,100.08881790821341,98.31936176942928,100.0860417408564,100.93438292824294,100.7481940821776,100.58705587650621,99.81990956095612,98.41052871043165,101.6235915616099,99.92915406238983,99.86172893384779,99.96753282409907,1
70,98.25543202167175,100.9503527794622,100.82569778343627,99.35412158627636,101.2093189619237,100.2712050668118,100.2347299079977,100.46158023235635,100.69490425812171,96.5499583356139,103.60907406345618,101.1034043672146,99.72074956674787,100.3112389781915,100.32386551348341,100.36788444028655,99.81342162422872,99.34734776851926,100.7274165547018,101.13818618170029,1
71,99.98653874977877,100.48591025470684,99.50922306934467,100.52429226453339,100.59482052897276,98.41752618707268,99.55877298312406,100.26824919400374,99.53294036088552,99.71152957126303,100.18175844334577,99.18413563763417,100.81025618597465,100.27406761176557,100.18206280802991,99.74597043359496,99.5369185629867,99.92599368041631,100.39776981319567,98.6302964424293,1
72,100.10425818143395,98.95855036527968,100.25749655977505,100.46080176519399,100.83341220570026,100.6318164466723,101.08951176137863,100.70848182780321,98.83172574276774,101.34270410553005,100.26225140091498,100.16704522905793,99.1906368490187,100.7528896743141,99.61971834400174,99.91499566760403,99.2137555723619,100.67824265717448,99.50985512112905,99.60107079360247,1
73,100.92852668705598,100.5858369370297,100.56913054633974,100.78344399649411,101.92485082865946,99.56689606763071,98.89954441884906,99.24898323941262,97.27459649751638,101.26435956209242,100.06359597933665,99.05045539599051,101.69768684013302,101.4736137515978,98.40440988308626,99.72797829997681,101.07941472607354,100.8916374993278,101.3554976687324,99.53020285599494,1
74,98.44289689629608,99.45844197434373,100.626590242361,100.42013435460407,100.21939315114483,100.39764008548894,99.60992539970086,98.8906828441009,100.78972741477865,101.2206571903605,101.13865401199567,102.45640383142414,99.390134458793,99.3084655609177,99.18116916578953,100.61173535121883,99.22453331827674,99.89431639011607,100.31850572700378,101.27884522118416,1
75,98.99597865949708,98.78981829886297,101.69212554859055,100.96177503629075,99.03511688586626,100.42509542793135,100.97963813795917,100.26442647545596,101.1336962655181,101.82145368097235,98.49721733624024,99.95093356862013,98.23378909435931,99.73111305098755,100.5841103710114,100.43773875691184,98.82297687248351,99.4118024123296,98.33387852870209,100.83745216739538,1
76,100.400210544172,100.85349711002769,101.02040589071598,99.51254062549648,99.6109511016956,99.37286739413432,100.3351183079047,99.36275111192192,100.75415438427969,99.42730567014006,100.5491919550005,99.75237666461418,100.37201950551302,98.76555893038616,99.91162560674672,100.40060937325477,99.6196017498749,100.61012703783601,100.21213665443643,99.66830439401087,1
77,99.90725955817204,100.90895326199171,99.6864010675878,98.79373882972139,100.30722585668337,99.54980518026152,99.72476125768232,100.90498766100254,100.16412870395432,99.66634689923997,98.52870635025884,101.10698208762715,99.39737220088637,100.47016234860772,100.72186854840766,97.89614076001905,98.5590784624094,100.6269915258251,99.82172809512264,100.93355293863875,1
78,98.02155081817209,100.32895644624413,100.2461877394187,100.36661469705508,98.97592131034929,100.37596661336302,99.63653621400167,99.90339538503163,102.39971887227442,100.44935140505484,100.02125861261949,99.58341770193618,99.72862095685407,99.57716462122818,99.01683608891908,102.27471691090474,100.91901558980561,100.17214680610657,102.0169376984965,98.53778529991013,1
79,100.86272842672452,98.88758118858952,100.83225698578605,98.76316596811903,100.29849101358268,99.16184401859847,99.99634043673207,100.02375079760576,99.70161779127838,99.764413153853,100.31117137283755,100.88381590787213,100.7961718717695,100.4518929957551,100.20743263269127,99.94158892067736,99.05504973150029,99.85592282327337,99.66791824755398,99.73742910627658,1
80,102.22322779130164,100.5556409113355,98.93379478159422,101.81074098320049,100.24483670761929,100.13950147147288,101.32098144627547,99.2285489739387,98.25718453916159,101.55003257874237,99.2685694533438,101.96995400569273,100.02434374500302,101.09093548402805,100.76931111690647,99.23525537340143,100.66364273744384,100.96291613830796,97.75600693737712,99.13847453958105,1
81,99.42351189288456,99.89765346494919,99.11363905946385,98.54874104348058,99.8540875788246,99.55922401180784,101.37728542821581,99.81686757749547,99.43731199655004,100.02482353033562,99.87448221578582,99.44589067421823,100.64203304068153,99.73381159541299,98.33005641038734,99.94350362183333,99.26980926298445,98.51369311330166,97.7025995383548,99.59721719190806,1
82,99.43678342504157,100.57753787574325,100.71635703163534,100.03024919643624,100.86065219878336,99.95898967392738,100.12184144897496,98.81251932476442,98.74702497746664,100.88237131732404,100.91931394625921,100.24161464817601,99.79299533817564,100.04967481226791,99.49432946861592,101.25909028197907,98.75682690704454,100.2672243276479,102.04966748817337,99.49666532918425,1
83,98.747168941122,100.6425390121465,99.2036884318456,98.6322103646697,100.41129794779744,99.4550785229987,100.03561509197694,99.86890389029729,100.1475219539066,98.99268017112644,100.01619893298945,99.99820054846239,100.60699452776633,102.18620359845484,100.65985002230126,101.46708780898294,99.09252953614886,99.96209127564146,101.74841396345052,99.949905362036,1
84,100.06282241130121,100.38467444503323,100.46052143815533,99.91475260187751,98.99009351055948,99.93839251292039,102.26071898740652,98.95291782443724,99.35125492102254,99.22958966898167,99.56379266896302,99.84023568658866,99.21297475599769,102.4932606600344,98.91786898908445,100.20126275305898,99.20900064669566,101.16669730950045,101.31101785734133,100.53571934276837,1
